Unnamed: 0,Unnamed: 1,Name,Username,Profile ID,Date,Likes,Comment,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL
21,,ferry_hideaki,ferry_hideaki,15374321,2026-06-19 09:49:40,0,TRUS SG MEH MANGAN SOPO!!! DHEMIT SG NUNGGONI NDE SEKOLAHAN?!!!!!! JANNNNN MBO YO WARAS SITIKKKKK AEEEEEE 😢😭,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/106208199_1695224133964236_3326655127831060607_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=MgNvNRrIRTcQ7kNvwFlRkla&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_9ycis5q1XGpBtyYC_BOgyTaLflBSfZzHkrlmgAdoa-A&oe=6A3F12A2&_nc_sid=0985b0,18090918797056636,https://www.instagram.com/ferry_hideaki,https://www.instagram.com/p/DZvxCr_zUGG/c/18090918797056636
22,,noesabha,noesabha,5728926174,2026-06-19 10:09:38,0,Nahhhhhhh......orang miskin diem nrimo ing pandum. Orang kaya geger genjik,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/671649110_18432011917190175_7616709188661598722_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=AwKYQVaKGy0Q7kNvwHS3GM3&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af91jwccfH1b-vhFLMUTTsGQwwOSch17bD_sVbJZ-7eKKQ&oe=6A3EF189&_nc_sid=0985b0,18445094320190496,https://www.instagram.com/noesabha,https://www.instagram.com/p/DZvxCr_zUGG/c/18445094320190496
23,,davidsaputra1719,davidsaputra1719,4612302340,2026-06-19 10:21:51,0,😂,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/657203921_18392173942158341_1231007446711466257_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=9wKcgohdLKcQ7kNvwHMes62&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af8UELHrK4vt6REgfySjnaEW1eIyhjhsgDmlOjKMtPp5qA&oe=6A3EF713&_nc_sid=0985b0,17976002865101303,https://www.instagram.com/davidsaputra1719,https://www.instagram.com/p/DZvxCr_zUGG/c/17976002865101303
24,,adieprime,adieprime,1657422096,2026-06-19 10:29:24,0,"Skrg malah ditanya, mau lanjut MBG apa tidak muridnya 😂 ini libur skul malah minta lanjut",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/710738027_18591856381014097_2151117829734364962_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=pZfNm7-NIi8Q7kNvwFy1ZBZ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af8DaiD6gd-yc0DWsylKKfDSMjkbHgKHMj-ZjbPxnAYgzQ&oe=6A3EF971&_nc_sid=0985b0,18013235144907350,https://www.instagram.com/adieprime,https://www.instagram.com/p/DZvxCr_zUGG/c/18013235144907350
25,,ahmad.ridholloh63,ahmad.ridholloh63,69432534886,2026-06-19 10:41:03,0,EH MUKA MUKA ANJING LU DI FOTO INI,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.82787-19/541135540_17892438309318887_6431400943864951703_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=LUGJCoVd_qkQ7kNvwGUef0A&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af8AJ-ZXFmNbxRhU2NvzrR3T0nT1QlAoUf1-Q591EvHVeA&oe=6A3EE546&_nc_sid=0985b0,17952948312178598,https://www.instagram.com/ahmad.ridholloh63,https://www.instagram.com/p/DZvxCr_zUGG/c/17952948312178598
26,,yoedi2,yoedi2,8883782278,2026-06-19 10:44:47,0,👏😂😂😂 kebodohan akibat MBG.ini bukan kepentingan gizi.nampak betul kepentingan pemilik sppg,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/121738202_349374782789158_930954965592303676_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MjAuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=zrxdUNiYqGcQ7kNvwG1p8t_&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_SFXS6tZt5TvEypXlQGdFxRyfkHmNgjfkCGoBmdpZEwA&oe=6A3EFB67&_nc_sid=0985b0,17893360638517781,https://www.instagram.com/yoedi2,https://www.instagram.com/p/DZvxCr_zUGG/c/17893360638517781
27,,bajangbayi50,bajangbayi50,60077770401,2026-06-19 10:49:45,0,Iyakan ujung2nya....,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/588023536_17966164731002402_5016817240563641475_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42MTcuYzIifQ&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=R4-qadKYAtUQ7kNvwHnZqbe&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9eZMetAJLazDv9e9ScT60RqyQpgRHZuMB6xRziYwE0qQ&oe=6A3EFFCC&_nc_sid=0985b0,18099683390332942,https://www.instagram.com/bajangbayi50,https://www.instagram.com/p/DZvxCr_zUGG/c/18099683390332942
28,,eddsign,eddsign,966340293,2026-06-19 10:58:03,0,Kalian kn bisa ttep masak & bagiin ke tetangga,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/366534539_262807743186379_1151095267896678774_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=O0h7eKzIqpMQ7kNvwF1bBkZ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9WyJcSAIpusL-2yhc5NVUjCepRrkkuc1IjdFOfkcLtDg&oe=6A3F0958&_nc_sid=0985b0,18103556018328073,https://www.instagram.com/eddsign,https://www.instagram.com/p/DZvxCr_zUGG/c/18103556018328073
29,,pernahbobosini,pernahbobosini,62260614353,2026-06-19 11:18:14,0,Dih,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/387264569_293742986803551_5898485332441148225_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjguYzIifQ&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=egs7105Mbj0Q7kNvwHu4hII&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_bgH0i_17Avgcc6lUAsWYXZSzXn6QRe5xSm-mk5CP5hg&oe=6A3F0197&_nc_sid=0985b0,18025822328831438,https://www.instagram.com/pernahbobosini,https://www.instagram.com/p/DZvxCr_zUGG/c/18025822328831438
30,,adistia_untari,adistia_untari,3428267140,2026-06-19 11:21:44,0,"Yup, lanjutken ke pengadilan. Biar gak seenak-enaknya aja bikin program. Klo kek gini kan bikin kapok org mw kerjasama ama pemerintah, pemerintahnya sendiri yg rugi, rakyatnya ikutan kena imbasnya.",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/36136233_273730093175023_5941825544478785536_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjcuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Jwdh0B-CpxoQ7kNvwH8akd8&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9IB5qTAN_JTCp6IjoFsuB49Evi_JKDZJop9A60mJx-pQ&oe=6A3F0058&_nc_sid=0985b0,18105238190053478,https://www.instagram.com/adistia_untari,https://www.instagram.com/p/DZvxCr_zUGG/c/18105238190053478
31,,subagyo_03,subagyo_03,56575187468,2026-06-19 11:24:09,0,"Di makan Lu aja ,duit aja di pikirin",no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/316557610_886274369384677_3024779618091535408_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=XiXWSIsDwk8Q7kNvwGOoMaZ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-rHheLkfpasZKYXGgu0DXOcTVpVBMvcgX_O3r2UUrKTg&oe=6A3EECED&_nc_sid=0985b0,18099604055337180,https://www.instagram.com/subagyo_03,https://www.instagram.com/p/DZvxCr_zUGG/c/18099604055337180
32,,yogadws_,yogadws_,6970251306,2026-06-19 11:24:14,0,"YTTA DAH, pikiran nya duit mulu",no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/475459456_1745455976186980_2911862523793827441_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=2ywnRd113ukQ7kNvwHIa4vD&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_gylA1qJ46EonSbh3nakq-vIQfWyxgnj17eaJCbK1Wiw&oe=6A3F09D6&_nc_sid=0985b0,17860949331641114,https://www.instagram.com/yogadws_,https://www.instagram.com/p/DZvxCr_zUGG/c/17860949331641114
33,,dikstagram__,dikstagram__,1483455319,2026-06-19 11:24:48,0,Ciee takut jatuh miskin ya😂,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/670536546_18576722431063320_1595323934691826589_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=GLBKiypeB-EQ7kNvwHNRuFg&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-ufkWMZlgA7rJoO9QSvB4GUzsnWvczXdVOmPU011PLTg&oe=6A3EE021&_nc_sid=0985b0,18096761519351160,https://www.instagram.com/dikstagram__,https://www.instagram.com/p/DZvxCr_zUGG/c/18096761519351160
34,,ariefgoen,ariefgoen,5525124432,2026-06-19 11:54:06,0,@febriparadinho duuuh… liat wajah wajah kelaparan mereka… muak 🤮,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/718744673_18446511319188433_7029851729600313198_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=MIvgBuhveLQQ7kNvwH5eZ6R&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-IOGI0BBTHtPHMCQEnucFgpEiJ03iGGA8YkRC2vnqSBg&oe=6A3EE41E&_nc_sid=0985b0,17972241501109879,https://www.instagram.com/ariefgoen,https://www.instagram.com/p/DZvxCr_zUGG/c/17972241501109879
35,,m_ghiff,m_ghiff,7015199091,2026-06-19 11:54:54,0,Wes kan ngerti kan,no,https://scontent-otp1-1.cdninstagram.com/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-otp1-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2gF7JSbqiXH2iCyzVoaDS9x0oZ_7UUp7MaqnDKjYkQ5cmtg-rffw0Rq0hU47QwYjH5XiK3afyLDfbKtEdvkZPxqg&_nc_ohc=VJDnbVufDA8Q7kNvwEae5Ke&_nc_gid=nnlK94f_NYQIu96GnIuslg&edm=APs17CUBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_Af-KlYTV77BHFq3UfaP--y5sLbFaLuJurnPj-Lcny32sGw&oe=6A3EDEAA&_nc_sid=10d13b,18095906540218188,https://www.instagram.com/m_ghiff,https://www.instagram.com/p/DZvxCr_zUGG/c/18095906540218188
36,,yasya.tamago,yasya.tamago,1570412849,2026-06-19 11:55:51,0,HAMA 👏,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/480136708_1612203519685330_4151345788481688020_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41MjguYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=meA0IFhEdb0Q7kNvwHDF1n8&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_fKvtY8Prxn4karVWlYdgJiIhUdOWvMPMGlnvYs9UCGA&oe=6A3EF3CC&_nc_sid=0985b0,18071354954364183,https://www.instagram.com/yasya.tamago,https://www.instagram.com/p/DZvxCr_zUGG/c/18071354954364183
37,,evanitavani,evanitavani,4144639943,2026-06-19 12:18:53,0,😢,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/50578360_606748276450808_7585066519961272320_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=gMUMpzwRVd4Q7kNvwGsOoE7&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9kjsFHMkR6tyIuue2XJRVuhFSOY2oA6BwobysOh92cbA&oe=6A3F00B2&_nc_sid=0985b0,18047241941790634,https://www.instagram.com/evanitavani,https://www.instagram.com/p/DZvxCr_zUGG/c/18047241941790634
38,,wida_xk,wida_xk,2230034632,2026-06-19 12:32:11,0,Wajah wajah BU 😂,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.82787-19/539496505_18477352087074633_8905686184482223899_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=rSKoFF4KTuAQ7kNvwFrv1-L&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_hKTpbFACnT1P_vWFOfub_zzXzTmXYL1SUtNBU9FsqzQ&oe=6A3EF9EE&_nc_sid=0985b0,18094828043113848,https://www.instagram.com/wida_xk,https://www.instagram.com/p/DZvxCr_zUGG/c/18094828043113848
39,,ryandroidd,ryandroidd,516174016,2026-06-19 12:41:06,0,Pengusaha2 kelaparan ini ya? 😂,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.82787-19/587810633_18543622120014017_1721977151093304260_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=FmJVjNuuD9sQ7kNvwHwh5xb&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_E-O-qXC62BXUXxdjkhtdV78qEQBLAuQkb93E_o_VB4g&oe=6A3F0CB7&_nc_sid=0985b0,17891803095546496,https://www.instagram.com/ryandroidd,https://www.instagram.com/p/DZvxCr_zUGG/c/17891803095546496
40,,pangeranalqahfi,pangeranalqahfi,2005875112,2026-06-19 12:46:26,0,😂😂😂😂😂😂,no,https://instagram.fiev25-1.fna.fbcdn.net/v/t51.2885-19/464132066_8534788423276673_1291570521163220902_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=jdfm656P4xQQ7kNvwHKy2GJ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-ufZ9MWPK0pWSAtuYqR7rUZHVAXY0_19A8pIXfrxV2cw&oe=6A3F10DF&_nc_sid=0985b0,18087887639420047,https://www.instagram.com/pangeranalqahfi,https://www.instagram.com/p/DZvxCr_zUGG/c/18087887639420047
41,,mizwar_arsalan,mizwar_arsalan,48197064126,2026-06-19 12:52:19,0,Tandai wajahnya gaes,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/362440711_1093313744982772_2716107765515249155_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NDUuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Lm9sjr787WYQ7kNvwF_BwR1&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af83FMC6QPYanDxHOKozMyrUjpXlm9wNwOozKjNbwc4iNw&oe=6A3EE986&_nc_sid=0985b0,18426395119131458,https://www.instagram.com/mizwar_arsalan,https://www.instagram.com/p/DZvxCr_zUGG/c/18426395119131458
42,,muaribtalkah,muaribtalkah,6751776951,2026-06-19 13:00:47,0,isi otak mereka .... duit3.,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/366484114_1941446882892079_7683357144937124192_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=nCtq3dfuYcQQ7kNvwFtFwZ7&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af-XvCspMy1ZC1x2f1jjc2qGxkJvFG3WhMOgQidpXWm--g&oe=6A3EF8F3&_nc_sid=0985b0,17931380022320091,https://www.instagram.com/muaribtalkah,https://www.instagram.com/p/DZvxCr_zUGG/c/17931380022320091
43,,senobudiharjo,senobudiharjo,1500554061,2026-06-19 13:28:13,0,Ya bawa saja ke pengadilan .,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/299550989_476272537223877_7599511101928805341_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=8WqoACjt3vMQ7kNvwESXLT0&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_cFkm1OcJg39kw8dTFr_vQx3OPQ1hLtJP5ik8NaMOyrQ&oe=6A3EF2E5&_nc_sid=0985b0,17894738235493066,https://www.instagram.com/senobudiharjo,https://www.instagram.com/p/DZvxCr_zUGG/c/17894738235493066
44,,dryn_rsstr.20,dryn_rsstr.20,9246783457,2026-06-19 13:37:00,0,Ga ada pemasukan libur semester,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/448724796_2450978938419370_4832548316624878067_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=Na7-PWGJLIwQ7kNvwGjBTaZ&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af_GI2VJAWORbkcngs3i-xsZfjfjEAcIIeyEVqpsV5kkXw&oe=6A3F1264&_nc_sid=0985b0,17871260244653853,https://www.instagram.com/dryn_rsstr.20,https://www.instagram.com/p/DZvxCr_zUGG/c/17871260244653853
45,,dayakmayan4,dayakmayan4,59175398696,2026-06-19 14:10:38,0,😂😂😂😂.pintar apa kelebihan pintar.mau bawa kepangadilan .klau hakim nanya klau anak2 libur mau dkasih makan buat siapa MBGnya?? Ayam atau anjing??,no,https://instagram.fiev25-2.fna.fbcdn.net/v/t51.2885-19/345048278_1260052091299570_6208919769463011188_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMjAuYzIifQ&_nc_ht=instagram.fiev25-2.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2gGP2q2lFOg8jAMsrF55TyfZfo06LsUVUo3M4RX4KNat2OEW6b59nhPHd1BDq2FW10w&_nc_ohc=KmA-LzD7x4IQ7kNvwERJGbv&_nc_gid=pt0Y1siPAXFztrC-9NRpXQ&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Af9vyLimf-mAJR_vI-i2mIMQl04zMqPtaekf-g6ufbidaA&oe=6A3EE88F&_nc_sid=0985b0,17877697275655924,https://www.instagram.com/dayakmayan4,https://www.instagram.com/p/DZvxCr_zUGG/c/17877697275655924
